numGreen,numYellow,numBlue,avgGreen,maxGreen,minGreen,avgYellow,maxYellow,minYellow,avgBlue,maxBlue,minBlue,time
16,12,11,9.8,28.7,1.2,6.5,21.8,1.2,6.6,23.1,0.9,1.518
8,26,17,16.1,46.3,1.8,5.6,17.2,0.0,5.1,18.9,0.6,2.069
13,11,32,17.0,80.2,1.5,5.9,30.1,0.6,4.5,18.4,0.6,2.309
24,11,2,6.1,21.8,1.2,10.1,27.6,0.8,15.6,52.2,1.0,1.423
5,3,25,32.5,95.5,3.5,10.0,41.8,0.9,3.5,15.0,0.6,1.237
11,28,25,16.0,58.5,1.8,5.9,17.8,0.0,4.9,22.1,0.6,2.699
12,8,25,15.3,74.6,1.6,5.8,23.6,0.8,4.8,18.8,0.6,1.812
24,8,32,11.0,38.0,1.3,6.0,29.2,0.6,5.8,22.6,0.6,2.701
27,9,28,9.7,33.3,1.2,6.7,28.1,0.6,6.3,24.4,0.5,2.718
10,21,33,20.3,82.7,1.4,5.9,17.4,0.0,4.3,17.4,0.6,2.704
52,5,1,5.6,17.5,1.2,12.0,37.1,1.1,31.5,122.9,22.5,2.4
23,13,16,9.2,28.0,1.2,6.6,20.4,0.6,7.1,27.2,0.6,2.1
15,2,28,13.8,60.2,1.3,15.0,41.2,1.5,4.9,18.0,0.6,1.807
4,22,28,26.6,71.2,4.3,5.8,17.8,0.0,4.2,15.9,0.6,2.247
22,17,8,8.5,25.3,1.2,6.9,20.1,0.6,7.2,35.4,0.8,1.909
29,6,4,5.6,17.1,1.3,12.5,37.1,1.2,12.2,69.2,1.0,1.521
14,3,4,5.9,19.2,1.2,11.9,37.2,1.0,11.6,33.4,1.0,0.728
12,4,43,22.5,134.9,1.8,7.8,47.6,0.8,3.9,18.1,0.6,2.439
11,22,18,13.3,39.2,1.4,5.8,16.1,0.0,5.7,19.2,0.6,2.064
23,10,29,10.8,36.2,1.6,6.0,24.0,0.6,6.0,20.8,0.6,2.622
13,17,2,10.0,43.4,1.3,5.6,18.2,0.6,14.3,39.2,0.6,1.205
43,4,13,5.7,17.7,1.2,11.5,37.5,0.9,11.9,60.6,0.8,2.468
0,8,45,0.0,0.0,0.0,9.7,51.0,1.5,2.8,11.8,0.6,2.195
20,34,8,10.5,36.0,1.4,5.7,21.2,0.0,6.6,36.6,0.6,2.622
10,11,35,21.7,100.4,2.1,6.1,29.6,0.6,4.1,17.2,0.6,2.317
11,36,13,11.8,36.7,1.3,5.7,18.4,0.0,6.0,25.2,0.6,2.462
45,7,7,5.6,17.9,1.3,11.7,42.2,1.4,12.6,87.4,1.4,2.446
4,31,20,27.7,76.6,2.7,5.8,16.1,0.0,4.3,16.1,0.6,2.291
3,23,9,24.3,66.0,2.7,5.6,16.2,0.0,4.5,23.6,0.6,1.318
5,30,19,22.7,60.2,2.0,5.7,15.9,0.0,4.4,18.6,0.6,2.24
30,15,2,6.0,19.5,1.2,9.7,32.0,0.9,15.8,57.8,0.9,1.913
9,6,35,24.2,128.1,1.7,6.3,32.4,0.6,3.9,17.1,0.4,2.024
41,13,8,5.8,20.1,1.3,11.0,30.0,1.1,12.1,64.6,1.5,2.628
13,3,17,11.3,40.2,1.2,10.0,28.6,0.9,5.7,21.2,0.6,1.234
0,28,15,0.0,0.0,0.0,5.7,15.5,0.0,4.0,20.8,0.6,1.7
38,3,22,6.6,21.9,1.2,11.4,37.0,0.9,9.5,38.4,0.5,2.67
19,28,8,10.2,33.1,1.2,5.6,20.0,0.0,6.6,38.0,0.6,2.301
2,17,10,35.0,74.0,6.2,5.7,16.1,0.6,4.5,18.5,0.6,1.047
7,19,20,19.5,68.2,2.0,5.9,17.2,0.6,4.7,16.4,0.6,1.879
5,22,9,16.6,51.5,1.8,5.5,16.4,0.0,5.2,24.1,0.8,1.355
7,1,36,32.0,136.1,2.7,30.8,49.6,23.8,3.5,14.6,0.6,1.756
3,2,6,21.8,49.1,2.3,14.7,33.8,1.2,4.8,20.5,0.6,0.095
3,28,33,29.6,89.8,3.2,5.9,17.9,0.0,4.1,16.9,0.6,2.704
34,4,15,6.0,21.9,1.2,10.5,33.0,1.4,10.9,41.8,0.6,2.208
43,10,3,5.6,18.6,1.2,11.4,50.8,0.9,13.6,94.5,1.1,2.317
47,5,2,5.6,15.7,1.2,11.7,35.2,1.6,16.9,105.6,1.6,2.247
3,19,10,24.7,64.1,4.2,5.8,15.9,0.6,4.6,16.6,1.0,1.202
41,9,0,5.6,16.2,1.2,11.9,37.4,0.9,0.0,0.0,0.0,2.031
1,3,55,284.2,324.0,219.8,11.2,58.2,1.1,2.8,12.9,0.6,2.438
4,5,37,52.6,147.7,3.6,7.3,48.5,0.8,3.3,15.1,0.6,1.863
9,15,7,11.0,40.7,1.2,5.6,17.0,0.6,6.5,23.1,1.0,1.167
17,17,22,11.1,37.7,1.2,6.0,17.8,0.6,6.0,21.2,0.6,2.316
31,8,6,5.7,19.4,1.2,11.5,34.9,1.0,12.2,61.1,0.8,1.82
12,6,33,18.4,114.2,1.4,6.3,38.1,0.6,4.2,16.5,0.6,2.065
21,7,31,11.7,45.6,1.2,5.9,31.6,0.6,5.5,18.9,0.6,2.44
21,21,22,10.8,34.1,1.2,5.9,17.4,0.0,6.1,21.9,0.6,2.695
35,8,18,6.9,23.0,1.2,8.8,28.4,0.6,9.2,47.6,0.6,2.625
10,5,16,13.3,53.6,1.4,6.4,21.2,0.6,5.2,20.5,0.6,1.16
18,18,24,11.3,32.3,1.6,5.9,19.0,0.6,5.8,17.9,0.6,2.473
9,8,30,20.9,86.5,1.7,6.1,30.5,0.6,4.2,18.0,0.6,1.913
25,37,1,10.4,38.4,1.2,5.6,19.1,0.0,29.0,52.9,21.6,2.67
1,34,24,69.1,101.8,54.1,5.8,16.4,0.0,4.4,16.9,0.6,2.434
28,11,11,7.0,22.8,1.3,8.2,28.1,0.6,9.4,38.9,1.2,2.016
11,20,33,18.8,68.6,1.8,5.9,19.0,0.6,4.6,18.5,0.5,2.693
4,11,20,26.3,73.7,2.8,5.8,20.0,0.6,3.9,16.8,0.6,1.317
3,7,9,24.2,59.1,2.6,6.2,19.4,0.6,4.6,20.0,0.6,0.151
33,6,20,7.0,24.8,1.2,8.8,30.0,1.2,8.7,36.8,0.6,2.446
8,7,17,16.4,62.8,1.7,5.7,21.2,0.6,4.7,19.2,0.6,1.202
34,20,5,6.8,23.2,1.2,8.7,25.6,0.6,9.4,48.5,0.8,2.433
1,23,37,74.4,142.0,56.2,6.7,20.6,0.0,3.7,14.9,0.6,2.566
21,9,17,9.1,27.6,1.2,6.8,21.8,0.6,6.8,23.9,0.6,1.918
33,25,5,7.5,24.7,1.2,7.4,24.5,0.1,8.5,50.4,1.0,2.677
0,22,32,0.0,0.0,0.0,6.6,19.8,0.4,3.9,14.1,0.6,2.259
49,4,4,5.6,17.4,1.2,12.1,36.6,1.0,13.7,98.9,1.9,2.35
37,12,8,5.9,22.3,1.2,10.7,34.9,1.1,11.1,66.4,0.6,2.35
10,36,5,10.7,35.1,1.4,5.5,16.8,0.0,6.7,56.9,1.0,2.066
9,6,0,7.8,28.8,1.2,7.1,22.4,0.6,0.0,0.0,0.0,0.11
23,20,20,10.3,36.1,1.2,6.0,17.5,0.2,6.5,21.4,0.6,2.671
31,2,30,8.6,31.8,1.2,15.5,44.4,1.4,7.0,22.2,0.1,2.669
6,56,0,11.0,39.0,1.4,5.4,18.8,0.0,0.0,0.0,0.0,2.623
34,5,3,5.6,16.2,1.2,11.6,32.5,1.6,13.5,69.4,1.0,1.662
13,9,23,13.6,48.4,1.3,5.9,19.1,1.0,5.0,19.4,0.6,1.81
13,10,17,11.7,35.2,1.3,5.8,17.9,0.6,5.7,21.9,0.6,1.559
27,3,9,5.6,17.9,1.4,12.2,33.4,0.9,11.7,50.1,0.8,1.529
21,15,7,8.2,30.0,1.2,7.1,19.8,0.6,8.1,35.0,1.5,1.689
34,7,1,5.6,15.7,1.2,11.5,35.5,0.9,30.9,75.8,22.8,1.649
7,4,35,30.6,121.2,2.5,8.2,41.6,1.0,3.6,14.8,0.6,1.866
4,51,3,15.8,48.7,1.8,5.4,16.1,0.0,9.2,64.8,0.8,2.393
16,2,19,10.4,46.4,1.2,15.2,35.4,1.0,6.0,21.9,0.6,1.431
28,13,17,8.4,33.8,1.2,6.9,26.1,0.6,7.9,28.5,0.5,2.409
5,30,27,23.6,81.5,3.2,5.8,16.9,0.0,4.5,15.5,0.6,2.622
20,29,15,10.7,38.7,1.2,5.7,18.1,0.0,6.2,21.2,0.6,2.695
56,6,1,5.6,16.8,1.2,10.7,37.0,0.9,31.4,126.8,22.2,2.686
13,33,0,10.3,30.7,1.4,5.5,15.4,0.0,0.0,0.0,0.0,1.863
2,3,46,125.5,229.7,33.1,10.9,54.1,0.6,2.9,11.9,0.6,2.073
36,5,2,5.6,16.4,1.2,11.7,32.5,1.6,16.7,80.2,0.8,1.693
5,21,33,25.6,99.1,2.3,6.1,18.1,0.6,4.2,16.4,0.6,2.448
16,10,5,7.7,31.6,1.2,7.6,24.6,0.6,8.5,29.0,1.2,1.164
22,12,17,9.4,26.2,1.2,6.7,19.8,0.9,6.7,25.2,0.6,2.062
7,1,50,41.5,184.8,3.3,30.5,67.0,23.1,3.4,15.1,0.1,2.397
18,24,22,11.0,33.0,1.2,5.9,18.2,0.0,6.2,20.4,0.6,2.697
17,4,22,10.8,36.9,1.5,7.6,34.6,0.9,5.9,20.8,0.6,1.7
8,2,20,18.3,81.6,1.7,15.0,34.2,1.1,4.2,16.1,0.6,1.107
1,25,7,67.4,83.9,54.9,5.5,15.4,0.1,4.2,30.9,0.6,1.231
7,3,25,24.1,86.7,2.1,9.9,39.6,0.8,3.8,17.2,0.6,1.309
40,2,21,6.2,21.0,1.2,16.1,37.4,1.2,10.2,48.8,0.1,2.674
2,1,53,144.2,259.0,33.8,31.1,77.1,23.8,2.9,13.2,0.5,2.319
22,20,11,9.7,33.2,1.2,6.0,19.1,0.0,6.8,27.4,0.6,2.205
33,1,4,5.6,15.5,1.2,32.4,42.8,24.5,12.5,71.1,0.8,1.48
1,6,45,215.9,251.0,189.8,9.1,47.8,1.1,2.9,13.6,0.6,2.094
21,41,0,10.3,32.1,1.2,5.5,16.4,0.0,0.0,0.0,0.0,2.616
7,14,29,24.2,82.0,2.3,5.8,19.6,0.6,4.2,17.6,0.6,2.02
6,21,11,15.7,44.1,2.2,5.7,16.1,0.0,4.9,22.1,0.6,1.474
18,1,13,7.6,38.0,1.3,31.1,41.1,24.8,7.8,24.8,0.8,1.199
1,24,5,64.8,79.1,54.1,5.5,15.0,0.0,5.0,30.8,0.6,1.104
32,20,5,7.1,26.3,1.2,8.5,26.2,0.0,9.2,55.4,1.6,2.41
4,19,10,20.8,63.1,2.2,5.8,18.2,0.2,4.5,19.8,0.6,1.234
12,5,9,8.8,30.2,1.3,7.4,22.1,1.5,7.3,23.8,0.6,0.912
6,1,45,43.8,177.5,3.1,31.0,65.8,24.1,3.3,16.6,0.2,2.097
3,49,8,24.4,53.5,2.5,5.5,18.6,0.0,4.6,62.5,0.6,2.468
6,1,31,32.7,133.0,3.5,30.6,46.9,23.6,3.5,15.4,0.6,1.463
14,2,44,20.2,108.8,1.6,15.3,68.5,1.4,4.1,18.8,0.6,2.466
3,34,6,22.4,54.7,2.6,5.5,15.8,0.0,5.0,45.6,0.6,1.691
0,39,8,0.0,0.0,0.0,5.5,15.2,0.0,4.2,56.4,0.6,1.918
2,22,19,40.3,82.0,5.7,5.9,17.0,0.6,4.3,16.2,0.6,1.691
11,6,12,10.8,29.4,1.3,6.2,22.0,0.6,6.1,21.4,0.6,1.049
5,39,19,22.1,64.2,2.4,5.6,17.6,0.0,4.4,25.0,0.6,2.666
4,32,1,15.1,44.3,1.8,5.4,14.6,0.0,28.3,44.5,21.4,1.429
36,9,15,6.5,22.8,1.2,9.6,32.0,0.6,9.7,57.5,0.6,2.472
4,16,6,17.0,49.0,2.1,5.7,16.5,0.6,5.4,23.4,0.6,0.909
22,9,22,9.7,31.3,1.2,6.3,25.0,0.6,6.4,22.1,0.6,2.193
26,23,2,7.8,27.2,1.4,6.9,23.5,0.0,14.8,44.2,0.6,2.067
3,38,12,26.8,73.1,2.8,5.5,16.5,0.0,4.5,35.2,0.6,2.205
30,14,5,6.3,20.9,1.2,9.5,31.8,0.8,10.3,51.8,0.9,1.989
27,17,12,8.3,29.3,1.2,7.1,22.2,0.6,7.8,32.6,1.0,2.32
5,8,19,24.5,61.7,4.1,6.2,20.1,1.0,4.0,14.5,0.6,1.207
4,32,26,23.7,82.6,2.4,5.8,16.5,0.0,4.4,17.4,0.6,2.621
26,29,6,9.3,30.2,1.2,6.1,20.2,0.0,6.9,45.9,0.6,2.577
29,6,22,7.9,26.2,1.2,7.7,29.9,0.8,7.7,24.8,0.6,2.346
11,30,12,11.3,41.2,1.4,5.6,18.8,0.0,6.3,26.1,0.6,2.196
29,11,21,8.6,32.8,1.2,7.3,22.4,0.6,7.3,24.0,0.6,2.578
2,54,3,30.9,63.2,2.5,5.5,16.5,0.0,8.7,78.4,0.8,2.442
17,2,31,13.4,66.9,1.4,15.1,44.4,1.2,5.0,19.1,0.1,2.025
7,17,2,10.7,33.8,1.4,5.5,16.9,0.6,14.2,32.0,0.9,0.91
32,6,15,6.4,22.6,1.2,9.6,41.4,1.1,9.8,39.9,0.6,2.201
24,0,24,8.9,28.8,1.3,0.0,0.0,0.0,6.7,22.4,0.0,1.936
26,11,24,9.5,31.3,1.2,6.3,20.2,0.6,6.6,21.8,0.6,2.571
5,29,6,14.2,42.2,1.8,5.5,15.5,0.0,5.6,37.1,1.0,1.558
27,12,21,9.0,28.2,1.2,6.9,20.9,0.6,6.9,26.5,0.6,2.466
15,22,19,11.3,33.8,1.5,5.9,17.9,0.1,5.9,18.8,0.6,2.32
29,9,9,6.3,22.7,1.2,9.9,32.6,0.9,10.6,58.2,1.0,1.909
51,9,4,5.6,18.0,1.2,12.2,39.4,0.9,13.0,109.8,0.8,2.705
16,1,39,16.5,112.7,1.5,30.9,49.4,23.9,4.4,18.5,0.0,2.316
8,26,2,10.7,29.2,1.3,5.4,15.8,0.0,14.2,37.4,0.8,1.352
2,28,5,32.4,70.2,2.1,5.5,16.2,0.0,5.6,35.5,1.2,1.318
15,1,14,9.1,32.5,1.3,31.1,43.9,24.0,6.8,22.4,0.8,1.103
14,21,29,14.9,63.8,1.4,5.9,17.8,0.6,5.0,19.2,0.6,2.694
14,7,40,18.5,101.7,1.6,6.1,45.5,0.6,4.3,17.0,0.6,2.576
16,9,24,12.1,53.2,1.3,5.8,23.6,0.6,5.5,21.4,0.6,1.978
27,9,15,7.5,25.2,1.2,8.0,26.9,0.6,8.3,28.1,0.6,2.074
1,9,5,64.9,77.1,54.1,5.7,14.5,0.6,5.6,19.2,1.6,0.099
13,23,9,10.5,34.2,1.3,5.7,18.6,0.0,6.2,28.9,0.6,1.815
18,43,2,10.7,37.5,1.3,5.5,18.1,0.0,14.2,56.8,0.8,2.659
9,19,7,11.1,37.2,1.2,5.6,17.6,0.1,6.1,25.0,0.6,1.312
17,12,6,8.2,27.4,1.2,7.1,23.1,0.6,8.1,30.5,1.5,1.318
14,1,29,14.9,85.0,1.5,31.1,49.5,24.1,4.6,17.8,0.6,1.729
8,2,32,25.9,116.0,2.2,15.1,50.5,0.8,3.8,17.5,0.6,1.688
8,0,52,38.2,210.3,3.0,0.0,0.0,0.0,3.4,16.2,0.2,2.454
9,3,1,6.5,22.1,1.2,10.9,30.8,0.8,29.7,40.0,21.6,0.099
26,11,27,9.9,30.1,1.2,6.2,21.2,0.6,6.2,21.9,0.6,2.703
21,11,32,12.0,46.1,1.3,5.8,27.9,0.6,5.6,20.8,0.6,2.7
18,5,36,14.3,73.2,1.5,6.7,46.4,1.2,4.9,20.8,0.2,2.433
0,12,22,0.0,0.0,0.0,7.5,21.0,1.0,3.6,12.6,0.6,1.272
14,7,36,17.2,97.7,1.5,5.8,40.4,0.6,4.4,16.8,0.5,2.346
4,16,36,35.2,105.7,4.0,6.2,23.9,0.0,3.8,15.2,0.6,2.323
17,13,26,12.2,52.1,1.4,5.7,21.8,0.6,5.6,20.9,0.6,2.314
54,7,0,5.5,16.2,1.2,11.5,31.4,1.1,0.0,0.0,0.0,2.576
33,8,16,6.8,23.9,1.2,9.1,28.5,0.8,9.3,41.2,0.6,2.349
6,18,3,11.4,34.1,1.6,5.5,17.9,0.4,9.5,29.1,0.9,0.949
0,46,5,0.0,0.0,0.0,5.5,13.9,0.0,5.4,58.0,1.4,2.072
24,31,1,9.8,31.8,1.2,5.8,18.1,0.0,28.9,49.5,20.8,2.313
20,24,0,9.3,31.3,1.3,5.8,18.1,0.0,0.0,0.0,0.0,1.736
4,29,12,21.2,59.4,3.6,5.7,17.4,0.0,4.5,22.5,0.6,1.817
32,17,3,6.3,21.1,1.2,9.3,33.5,0.6,11.7,59.5,0.8,2.102
18,1,28,12.0,61.8,1.2,30.7,49.1,23.1,5.3,18.8,0.6,1.909
6,19,35,24.5,98.8,3.1,5.9,22.0,0.2,4.1,15.5,0.6,2.47
45,9,0,5.6,15.3,1.2,11.2,36.1,0.9,0.0,0.0,0.0,2.251
6,18,8,13.7,53.0,1.5,5.7,16.9,0.0,5.3,21.2,0.6,1.205
4,23,10,20.0,51.8,2.8,5.5,15.6,0.0,4.7,24.0,0.6,1.426
0,32,9,0.0,0.0,0.0,5.6,16.0,0.1,4.3,39.0,0.6,1.604
30,19,12,8.2,27.8,1.2,7.2,25.5,0.6,7.8,41.9,0.6,2.59
47,8,8,5.6,18.8,1.2,11.8,36.4,1.6,12.3,82.9,0.6,2.668
5,14,33,29.0,102.1,2.2,6.6,23.6,0.6,3.8,17.1,0.6,2.103
30,7,3,5.6,15.9,1.2,12.0,33.0,1.2,13.3,63.1,0.8,1.562
11,13,9,10.4,31.8,1.2,5.8,18.4,0.6,6.6,22.5,0.6,1.229
23,2,37,12.0,51.8,1.2,15.4,56.9,1.2,5.3,21.8,0.2,2.615
9,9,31,22.0,83.8,2.3,6.0,24.0,1.0,4.1,16.8,0.6,1.974
42,9,9,5.7,19.7,1.3,11.1,35.8,1.2,12.6,67.0,1.6,2.475
0,17,35,0.0,0.0,0.0,8.2,27.8,0.6,3.4,13.5,0.6,2.091
2,34,15,34.8,73.6,6.0,5.6,16.1,0.0,4.5,27.8,0.6,2.066
8,34,18,16.8,67.2,2.1,5.7,17.4,0.0,4.9,19.5,0.6,2.469
29,4,29,8.9,33.7,1.2,8.3,33.9,1.2,6.8,23.6,0.0,2.622
8,39,15,15.1,43.8,1.7,5.6,16.4,0.0,4.9,30.5,0.6,2.626
3,5,50,87.0,245.7,5.1,9.2,55.9,2.1,3.0,13.2,0.4,2.416
2,56,4,31.5,65.9,2.5,5.4,17.2,0.0,7.0,79.9,1.6,2.62
35,8,21,7.2,25.6,1.2,8.2,34.9,0.6,8.5,39.8,0.2,2.703
22,8,33,11.8,63.8,1.5,5.8,34.8,0.6,5.6,21.4,0.6,2.667
18,8,22,10.7,34.1,1.3,6.1,22.5,0.6,6.0,21.6,0.6,1.944
19,17,3,8.5,30.8,1.2,6.8,24.4,0.0,10.0,33.5,0.8,1.516
13,36,1,11.1,34.2,1.3,5.5,16.4,0.0,28.6,52.9,20.9,2.021
24,5,19,8.1,29.8,1.2,7.5,32.0,0.9,7.6,25.9,0.6,1.944
10,21,24,17.0,53.1,1.9,5.8,17.9,0.1,4.9,17.6,0.6,2.295
15,9,38,16.8,88.9,2.0,5.8,40.0,0.6,4.5,19.4,0.6,2.615
17,26,3,10.6,37.8,1.3,5.5,20.6,0.0,9.5,44.9,0.9,1.855
13,23,12,11.1,36.8,1.3,5.8,17.8,0.0,6.0,19.8,0.6,1.935
20,40,2,10.7,40.8,1.4,5.5,19.9,0.0,14.2,57.0,0.6,2.614
0,8,50,0.0,0.0,0.0,10.2,60.9,1.4,2.9,13.5,0.6,2.387
24,28,3,9.5,30.8,1.2,6.1,20.4,0.0,9.7,46.8,0.8,2.285
23,15,26,10.7,37.7,1.2,6.1,21.5,0.6,6.0,22.5,0.6,2.704
3,8,26,45.8,92.5,6.4,6.8,28.0,0.9,3.4,13.5,0.6,1.433
18,9,4,6.8,24.9,1.2,8.9,34.5,0.6,9.8,38.4,0.9,1.159
26,17,6,7.4,25.7,1.2,7.7,24.9,0.2,8.7,44.2,0.9,1.975
15,10,12,9.8,29.8,1.2,6.1,19.9,0.6,6.7,22.2,0.6,1.42
31,11,22,8.3,27.6,1.2,7.1,23.6,0.6,7.4,25.5,0.6,2.716
45,2,16,5.7,18.9,1.2,16.5,39.5,1.1,11.6,64.1,0.2,2.664
20,30,3,10.1,31.4,1.2,5.5,16.9,0.0,9.7,44.2,0.6,2.205
32,2,4,5.6,15.8,1.2,16.8,42.8,1.2,12.9,67.8,1.6,1.476
0,4,18,0.0,0.0,0.0,9.9,31.6,1.8,2.8,10.0,0.6,0.771
12,0,0,5.6,13.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.077
12,0,31,17.7,94.6,1.7,0.0,0.0,0.0,4.3,18.9,0.5,1.685
10,36,18,14.2,53.8,1.6,5.6,17.5,0.0,5.3,30.6,0.6,2.698
19,1,29,11.9,49.4,1.3,30.8,48.9,23.6,5.4,19.9,0.6,1.979
13,0,3,5.6,13.9,1.3,0.0,0.0,0.0,12.8,33.6,0.8,0.122
10,17,8,10.9,30.6,1.4,5.6,17.4,0.6,6.3,21.8,0.6,1.311
23,31,0,9.9,40.2,1.2,5.7,18.2,0.0,0.0,0.0,0.0,2.246
3,55,5,21.8,57.2,1.8,5.5,19.0,0.0,5.5,59.1,0.6,2.676
14,12,1,8.3,26.6,1.2,6.7,22.0,0.6,29.0,40.5,21.2,0.948
23,8,8,6.6,23.8,1.2,9.6,30.8,0.6,9.8,40.8,0.8,1.521
6,9,38,33.2,117.7,2.8,6.9,43.1,0.6,3.6,15.5,0.6,2.199
5,37,2,12.6,41.2,1.4,5.4,15.5,0.0,13.9,45.8,0.9,1.737
26,7,12,6.8,25.0,1.2,8.9,28.9,0.9,9.2,39.4,0.8,1.806
34,5,21,6.9,27.5,1.2,8.4,33.1,0.6,8.9,31.8,0.5,2.468
13,12,1,8.7,32.7,1.2,6.5,22.1,0.6,29.2,39.9,21.2,0.912
0,12,10,0.0,0.0,0.0,5.7,15.1,0.6,4.5,16.1,0.6,0.775
8,3,12,13.2,46.3,1.5,10.0,30.0,0.9,5.1,20.1,0.6,0.824
17,9,2,6.6,20.6,1.2,9.1,35.1,0.6,15.3,39.6,0.6,0.992
3,6,34,61.5,130.2,9.2,7.3,41.1,0.8,3.2,14.0,0.6,1.694
10,16,38,22.2,95.8,1.9,6.2,25.6,0.6,4.1,16.0,0.6,2.698
6,25,15,18.2,58.6,1.9,5.6,17.1,0.6,4.8,19.1,0.6,1.877
1,18,27,72.0,111.0,56.5,6.6,20.5,0.2,3.9,14.6,0.6,1.858
27,11,10,7.0,24.9,1.2,8.9,30.9,0.8,9.0,40.4,0.6,1.94
5,3,8,15.7,45.1,1.6,9.8,26.9,1.1,4.8,17.5,0.6,0.122
10,27,22,16.1,54.7,1.8,5.7,16.5,0.0,5.0,17.0,0.6,2.439
1,11,8,69.0,84.6,58.2,6.0,16.2,0.6,4.2,14.8,0.6,0.149
8,25,10,12.4,36.7,1.6,5.6,18.1,0.0,5.8,25.1,0.6,1.691
6,32,4,11.4,39.9,1.2,5.5,18.9,0.0,7.4,48.4,0.6,1.645
28,8,19,7.9,25.1,1.2,7.7,30.2,0.9,7.8,28.2,0.6,2.292
12,3,2,5.7,17.6,1.3,12.3,35.8,1.1,16.0,37.9,0.9,0.138
9,9,15,13.9,40.3,1.7,5.8,18.2,1.0,5.1,19.0,0.6,1.241
6,6,41,38.8,130.7,3.2,7.1,60.1,1.0,3.5,13.5,0.6,2.204
6,20,25,22.8,70.2,2.8,6.0,19.1,0.6,4.3,16.8,0.6,2.068
20,31,4,10.6,30.2,1.4,5.6,18.4,0.0,8.2,39.6,2.2,2.283
27,10,23,9.0,28.1,1.2,6.7,19.6,0.6,6.9,29.0,0.6,2.47
5,13,14,20.4,53.9,2.3,6.0,17.0,0.6,4.4,16.6,0.6,1.209
5,15,33,29.5,103.5,3.5,6.3,20.1,0.5,3.9,15.9,0.6,2.196
4,31,6,16.9,46.8,2.0,5.5,15.1,0.0,5.3,45.1,0.8,1.599
23,4,11,6.4,21.4,1.2,9.9,33.6,1.8,9.7,39.9,0.8,1.47
45,4,2,5.6,15.5,1.2,12.3,39.2,1.2,16.8,103.4,0.8,2.076
25,21,11,9.1,29.2,1.2,6.3,19.4,0.1,7.2,33.2,0.6,2.344
18,27,11,11.1,32.7,1.5,5.7,18.4,0.0,6.2,26.6,0.6,2.314
15,7,27,13.5,45.1,1.4,5.8,29.0,0.9,5.1,20.2,0.6,1.973
9,10,32,21.1,96.4,2.0,6.0,27.0,0.6,4.1,17.0,0.6,2.075
45,0,2,5.6,15.0,1.2,0.0,0.0,0.0,16.3,90.8,0.8,1.918
0,37,0,0.0,0.0,0.0,5.4,13.4,0.0,0.0,0.0,0.0,1.422
14,21,4,10.3,39.9,1.4,5.6,18.5,0.2,7.5,34.6,0.6,1.518
17,25,0,10.1,37.6,1.3,5.5,17.5,0.0,0.0,0.0,0.0,1.646
4,30,9,19.4,51.0,2.0,5.5,15.9,0.0,4.6,22.4,0.6,1.689
10,40,2,10.4,35.4,1.3,5.4,18.8,0.0,14.2,55.8,0.9,2.099
23,17,13,9.3,32.1,1.2,6.4,20.2,0.6,7.2,28.1,0.6,2.198
17,26,14,10.5,33.8,1.2,5.7,17.9,0.0,6.3,23.0,0.6,2.345
5,43,4,13.4,41.1,1.6,5.5,16.1,0.0,7.1,57.6,0.6,2.104
28,2,31,9.5,40.4,1.3,15.2,42.8,1.1,6.5,25.8,0.0,2.571
16,3,7,6.5,20.9,1.2,11.1,42.6,0.6,10.1,28.2,0.8,0.916
4,6,50,64.6,201.9,4.8,8.3,56.0,0.6,3.2,15.5,0.6,2.471
24,30,1,9.4,35.8,1.3,5.8,17.5,0.0,28.8,47.9,21.6,2.293
50,3,11,5.6,20.8,1.2,12.5,48.2,1.1,12.0,85.8,0.2,2.691
2,30,23,35.2,80.3,3.7,5.8,17.4,0.0,4.6,16.8,0.6,2.29
21,20,0,8.5,23.8,1.2,6.7,23.9,0.0,0.0,0.0,0.0,1.601
26,29,9,9.8,33.7,1.2,5.8,17.5,0.0,7.1,33.5,1.4,2.695
17,3,37,15.2,86.6,1.2,10.0,58.4,0.8,4.7,17.6,0.0,2.34
29,9,7,6.0,19.8,1.2,10.4,40.1,1.0,11.7,56.8,1.4,1.821
0,13,5,0.0,0.0,0.0,5.5,13.9,0.6,5.6,20.0,2.0,0.186
28,16,8,7.3,24.2,1.2,8.0,25.9,0.6,8.6,37.4,0.6,2.097
3,25,4,21.2,59.7,1.6,5.5,15.5,0.0,7.1,40.5,1.4,1.21
12,11,27,16.1,75.2,1.5,6.0,19.6,0.6,4.7,17.8,0.6,2.018
4,27,28,24.3,86.9,2.2,5.9,17.9,0.0,4.3,16.2,0.6,2.44
43,12,9,5.8,20.5,1.3,11.6,34.4,0.9,12.1,78.5,0.8,2.706
6,12,40,31.0,138.3,3.4,6.8,38.2,0.6,3.7,14.2,0.6,2.391
37,10,1,5.6,17.9,1.2,11.5,32.1,1.0,30.9,89.2,21.6,2.084
13,5,11,9.1,28.5,1.2,7.4,24.1,1.9,6.8,22.0,0.6,1.045
1,2,15,101.6,118.4,86.1,15.3,35.2,1.9,3.0,12.5,0.6,0.154
1,14,18,70.7,94.5,56.5,6.1,17.9,0.6,4.1,15.4,0.6,1.227
