numGreen,numYellow,numBlue,avgGreen,maxGreen,minGreen,avgYellow,maxYellow,minYellow,avgBlue,maxBlue,minBlue,time
0,3,21,0.0,0.0,0.0,51.7,89.0,8.2,4.0,13.5,0.4,0.092
1,52,3,133.4,229.8,93.6,4.2,14.2,0.4,48.5,85.0,12.0,0.251
36,2,2,4.2,14.7,0.3,100.8,178.8,67.6,87.1,202.4,18.0,0.173
14,6,17,13.3,39.3,0.4,35.4,97.8,2.6,9.6,31.1,0.4,0.156
41,0,18,6.2,25.5,0.3,0.0,0.0,0.0,14.9,68.8,0.4,0.281
9,9,22,22.1,76.8,1.2,25.5,106.6,1.2,7.7,25.8,0.4,0.17
30,19,5,7.9,29.1,0.3,14.9,54.1,0.6,47.4,110.6,2.1,0.237
8,5,40,33.0,120.1,3.7,56.4,127.1,10.8,5.0,22.0,0.4,0.229
7,21,21,35.0,93.1,7.2,12.4,32.8,0.7,10.2,30.2,0.4,0.215
29,15,4,7.3,30.3,0.3,17.1,63.2,1.9,54.9,123.5,14.1,0.212
25,38,0,10.6,28.1,0.5,7.7,29.1,0.4,0.0,0.0,0.0,0.276
17,19,15,15.0,36.1,0.6,14.1,45.1,0.5,15.4,39.0,1.0,0.227
4,7,52,66.6,278.8,2.8,43.2,171.3,6.1,4.3,27.1,0.4,0.281
44,7,5,5.1,30.0,0.3,42.9,131.8,2.7,49.3,142.1,0.8,0.247
24,4,5,6.0,24.3,0.3,49.2,93.0,10.1,31.1,79.9,8.1,0.138
8,4,2,7.9,23.1,0.3,23.9,48.1,2.7,32.9,52.6,16.0,0.069
28,7,25,10.4,32.5,0.3,43.7,118.6,3.7,10.9,35.9,0.4,0.264
42,21,1,6.5,27.4,0.3,15.2,60.2,0.8,182.1,338.0,263.8,0.289
48,1,10,4.9,26.7,0.3,209.8,390.8,318.1,25.7,170.5,0.8,0.258
48,8,1,4.6,23.5,0.3,35.7,104.8,5.6,171.7,328.0,242.2,0.254
6,9,8,19.7,45.7,1.5,15.5,45.1,0.4,12.5,37.5,0.4,0.09
31,0,9,5.4,22.9,0.3,0.0,0.0,0.0,21.5,73.6,0.8,0.171
32,14,15,9.0,41.0,0.3,22.6,72.5,1.7,18.2,69.1,0.5,0.267
11,27,15,23.3,80.1,0.8,9.7,32.5,0.2,15.8,45.8,0.4,0.232
55,2,4,4.2,22.7,0.3,137.9,265.1,95.0,55.8,286.2,2.1,0.269
28,22,11,10.1,34.4,0.5,14.5,44.2,0.8,26.0,87.4,0.8,0.275
11,1,43,23.6,162.1,0.3,195.6,367.2,293.4,4.7,26.2,0.0,0.236
30,3,10,6.2,32.5,0.3,83.5,133.8,35.5,19.7,53.8,0.4,0.189
38,19,5,7.2,27.5,0.3,16.5,60.2,0.8,53.9,143.4,8.0,0.275
11,38,9,24.5,62.4,2.2,7.0,23.7,0.3,28.4,57.5,4.8,0.259
2,5,4,28.3,58.5,2.5,16.1,37.3,0.9,11.7,34.6,0.8,0.061
2,5,23,75.9,146.5,31.6,37.3,96.8,3.8,4.8,20.1,0.4,0.121
3,47,5,69.6,142.5,24.9,4.7,18.7,0.2,38.8,63.4,8.8,0.237
11,44,6,25.4,110.7,1.4,6.0,21.2,0.3,39.3,109.9,4.5,0.285
22,35,6,12.8,71.3,0.3,8.7,32.2,0.3,43.5,132.2,0.8,0.277
19,35,7,14.4,63.9,0.4,8.4,33.8,0.3,37.7,69.4,9.5,0.269
26,6,19,9.5,35.5,0.4,45.9,117.0,8.4,12.2,47.8,0.4,0.224
53,2,2,3.9,21.1,0.3,132.6,209.0,92.5,119.5,255.0,61.5,0.256
1,38,21,191.8,332.0,243.5,7.6,27.1,0.3,11.4,44.9,0.5,0.262
17,25,19,17.0,59.7,1.6,12.8,51.2,0.8,14.4,64.6,0.4,0.272
9,21,2,16.3,46.1,0.9,7.4,22.2,0.3,67.9,93.6,47.1,0.132
10,10,31,25.6,88.1,1.0,28.4,97.8,5.2,6.8,31.1,0.4,0.219
2,46,14,112.5,228.7,69.4,5.9,26.2,0.3,17.2,38.4,1.9,0.272
2,60,2,84.3,139.1,39.9,4.0,16.2,0.4,73.2,119.9,27.6,0.294
0,7,11,0.0,0.0,0.0,16.6,34.4,1.6,6.1,19.5,0.4,0.114
43,0,3,3.9,15.2,0.3,0.0,0.0,0.0,67.2,163.5,19.1,0.197
8,8,40,34.9,135.5,1.4,38.4,101.5,8.1,5.4,24.1,0.4,0.251
2,8,27,87.6,207.5,15.7,27.1,67.0,2.2,5.1,21.2,0.4,0.153
16,7,12,10.7,41.0,0.4,29.6,102.6,1.4,13.3,40.5,1.6,0.148
23,3,4,5.5,23.1,0.3,61.9,118.8,4.0,35.8,96.1,2.8,0.121
8,4,17,19.1,73.3,1.7,45.9,101.3,1.9,7.4,27.6,0.5,0.116
21,29,9,13.2,48.8,0.6,10.1,30.2,0.5,29.3,77.6,2.1,0.261
21,5,7,7.2,35.4,0.3,37.9,109.2,6.9,22.5,48.6,3.4,0.136
43,0,9,4.8,19.3,0.3,0.0,0.0,0.0,25.2,112.5,3.6,0.228
12,20,18,20.3,61.7,1.2,13.3,37.4,0.4,12.3,34.2,0.4,0.243
11,7,33,22.6,75.2,3.1,38.6,116.8,6.4,6.4,27.5,0.4,0.293
8,29,19,33.3,88.5,7.4,9.6,29.1,0.4,13.1,41.8,0.6,0.249
24,25,12,11.8,49.5,0.3,12.7,41.8,0.2,23.5,96.8,0.6,0.268
11,15,28,23.6,106.6,0.4,19.3,87.3,1.2,8.3,32.2,0.4,0.239
5,0,20,27.0,76.4,6.4,0.0,0.0,0.0,4.8,16.1,0.4,0.097
24,14,9,9.1,30.1,0.3,17.9,83.1,1.0,25.2,56.9,6.2,0.217
7,20,21,34.8,110.8,0.8,12.8,47.1,0.8,9.8,36.6,0.4,0.212
6,15,17,32.1,89.6,1.0,13.9,44.2,0.7,9.8,33.4,0.4,0.158
1,16,10,120.8,159.5,128.6,8.9,23.2,0.6,11.0,31.0,0.5,0.113
14,7,31,18.4,73.7,0.4,40.7,95.2,7.6,7.2,28.8,0.4,0.242
27,26,9,10.6,43.3,0.3,12.3,37.3,0.3,31.5,102.0,1.4,0.271
2,1,42,108.3,235.2,38.0,199.1,309.5,253.8,3.5,13.0,0.4,0.193
24,15,20,12.2,47.7,0.5,21.8,78.5,3.3,13.8,38.6,0.5,0.261
30,7,15,8.2,32.8,0.3,40.7,91.5,7.2,16.1,49.2,0.8,0.227
16,10,10,10.9,40.9,0.3,20.5,71.2,1.2,16.6,55.1,0.5,0.151
3,40,19,90.0,156.2,43.0,7.2,23.0,0.2,13.6,40.6,0.4,0.271
27,2,35,11.0,51.1,0.5,132.0,286.9,93.6,7.9,29.6,0.4,0.288
14,3,40,20.7,101.3,0.7,95.9,181.4,17.8,5.5,26.2,0.4,0.252
4,13,44,68.2,259.8,4.5,24.0,67.8,0.9,5.4,23.4,0.4,0.272
35,5,12,6.5,30.9,0.3,55.4,104.2,12.0,19.3,73.6,0.8,0.227
52,3,3,4.2,17.9,0.3,88.1,248.8,2.9,77.2,219.0,25.6,0.256
25,12,18,10.6,37.5,0.7,25.2,74.2,1.2,13.9,37.9,0.4,0.242
25,2,7,5.8,23.0,0.3,98.0,126.2,84.2,23.2,68.9,2.8,0.142
12,9,21,17.6,73.1,0.5,27.1,88.8,2.6,8.9,33.9,0.4,0.178
38,19,4,7.0,29.4,0.3,16.1,57.9,0.8,60.9,223.5,3.9,0.297
16,22,2,11.3,31.3,0.3,9.2,31.7,0.2,84.6,128.4,64.6,0.17
4,45,14,64.3,185.4,15.3,6.1,21.4,0.2,18.0,75.2,1.5,0.276
30,12,17,9.3,42.4,0.3,25.6,84.9,3.6,15.8,62.8,1.6,0.259
2,6,40,103.5,233.3,41.0,42.8,119.5,4.6,4.2,16.5,0.4,0.211
12,5,14,13.0,33.3,0.4,37.9,74.7,8.5,10.0,27.9,0.4,0.127
1,1,59,189.9,348.4,266.8,177.4,352.2,247.8,3.1,14.5,0.0,0.271
11,37,9,24.0,57.6,2.0,7.1,21.6,0.2,27.3,62.8,5.0,0.252
16,23,12,16.0,57.2,0.9,11.7,33.6,0.6,19.2,70.6,1.4,0.226
26,4,25,10.0,32.0,0.3,75.0,169.4,11.2,9.9,29.2,0.6,0.246
26,19,8,9.5,39.4,0.4,14.9,44.8,1.2,29.4,101.4,0.5,0.229
14,32,18,21.6,74.8,1.6,10.2,38.5,0.2,15.5,58.9,1.1,0.287
24,2,8,6.3,20.3,0.3,100.0,139.6,84.9,20.1,57.0,1.1,0.143
28,13,6,7.5,26.7,0.3,19.6,72.8,0.4,36.0,103.6,2.2,0.2
18,33,8,15.4,49.2,0.7,8.6,28.9,0.3,31.7,93.5,2.2,0.26
23,5,16,9.3,34.7,0.3,50.6,112.5,5.8,12.4,46.1,0.6,0.189
19,8,18,11.6,42.6,0.4,31.2,88.2,2.2,11.2,34.5,0.4,0.193
15,7,4,7.9,23.6,0.3,22.3,55.4,1.6,30.8,61.1,2.6,0.101
6,17,33,45.1,152.5,2.2,17.6,59.9,1.5,6.8,30.9,0.4,0.25
24,1,15,7.7,27.2,0.3,179.2,275.4,234.3,12.2,35.8,0.6,0.167
1,1,51,190.4,339.3,254.0,182.7,347.8,267.9,3.4,12.5,0.0,0.235
0,30,26,0.0,0.0,0.0,9.2,31.8,0.3,8.4,27.8,0.4,0.253
41,7,8,5.8,26.9,0.3,43.0,98.7,6.8,31.0,136.5,0.4,0.249
27,8,15,8.8,36.2,0.3,34.3,81.7,4.0,15.0,40.8,0.4,0.219
6,43,5,38.4,114.0,0.9,5.3,21.9,0.2,39.4,92.6,6.1,0.234
2,8,38,102.7,240.1,45.6,32.4,123.7,4.2,4.6,20.9,0.4,0.211
37,16,5,6.9,29.1,0.3,18.7,58.2,1.2,50.0,178.9,1.5,0.257
10,17,13,19.9,62.2,0.7,12.8,40.7,0.7,13.7,43.4,0.4,0.17
10,0,15,13.0,44.7,1.0,0.0,0.0,0.0,7.1,21.5,0.4,0.1
16,42,4,17.6,58.5,1.3,6.7,30.2,0.2,62.6,121.0,23.9,0.272
2,2,33,92.6,198.0,25.6,104.7,194.2,70.3,3.9,16.1,0.4,0.154
42,11,6,5.9,23.8,0.3,27.2,132.4,3.2,44.4,145.9,1.0,0.26
12,20,30,24.9,103.9,1.5,16.6,56.2,1.5,9.2,33.6,0.5,0.293
5,39,14,50.9,119.7,3.8,6.8,27.1,0.2,17.0,55.4,0.6,0.259
21,10,10,9.1,31.8,0.3,23.4,90.2,1.8,19.1,64.6,0.6,0.176
3,25,36,96.2,209.2,35.1,13.5,47.2,0.8,7.0,28.9,0.4,0.287
21,6,16,10.0,39.8,0.3,41.7,107.8,4.7,12.0,37.1,0.4,0.187
6,5,36,40.8,140.2,9.3,51.8,129.9,9.2,5.0,17.9,0.4,0.201
13,11,1,8.7,26.9,0.4,12.7,34.0,0.6,103.2,140.1,109.5,0.098
27,5,14,7.8,35.7,0.3,49.8,123.7,8.6,15.4,57.9,0.6,0.199
19,2,33,14.1,80.4,0.3,138.0,194.4,127.2,6.9,32.5,0.0,0.234
7,24,30,42.4,145.2,1.1,13.4,50.2,0.6,8.5,31.0,0.4,0.269
15,36,11,19.2,74.2,0.3,8.3,31.6,0.3,25.0,57.4,4.0,0.275
35,0,17,6.7,26.0,0.3,0.0,0.0,0.0,13.2,55.1,1.0,0.228
8,2,6,10.1,23.1,0.6,56.0,71.2,46.7,12.1,29.6,0.4,0.093
10,3,8,10.4,36.6,0.5,45.2,80.9,10.9,12.3,46.4,0.6,0.08
28,7,1,5.2,24.3,0.3,29.9,83.2,3.0,142.8,203.9,163.9,0.148
7,39,12,37.3,105.6,3.4,6.8,26.5,0.4,21.1,62.6,1.1,0.257
1,12,5,84.3,114.9,78.6,8.0,22.2,0.2,14.5,44.1,0.9,0.148
4,24,17,53.0,108.4,2.6,9.5,30.8,0.4,11.3,40.5,0.6,0.19
12,24,16,21.5,59.4,1.1,11.2,30.2,0.4,14.4,41.4,0.6,0.227
15,18,19,17.3,45.5,1.4,15.3,51.1,0.5,12.4,42.4,0.5,0.228
6,40,2,32.3,81.7,1.9,5.0,19.4,0.3,83.2,166.1,45.4,0.212
15,39,4,17.5,50.7,0.5,6.8,30.7,0.3,58.0,139.6,11.1,0.259
13,20,0,11.3,26.8,0.7,8.1,27.7,0.4,0.0,0.0,0.0,0.138
3,8,5,26.3,52.7,4.8,12.4,32.2,0.8,13.7,38.2,0.8,0.113
21,36,6,13.3,86.3,0.3,8.4,31.8,0.2,44.5,118.4,2.6,0.276
15,6,38,19.8,78.2,0.5,50.1,135.1,1.4,6.1,36.6,0.4,0.259
4,14,44,66.2,260.5,12.1,23.1,77.4,4.8,5.5,26.0,0.4,0.273
19,23,3,10.8,29.6,0.3,10.0,37.0,0.2,66.2,102.8,31.2,0.194
5,19,13,36.9,73.1,2.1,10.0,33.8,0.5,12.4,45.5,0.5,0.153
14,1,22,13.2,44.1,0.3,176.3,265.7,223.5,7.1,28.6,0.4,0.152
27,23,3,8.8,27.0,0.3,11.8,39.3,0.7,74.2,152.4,33.1,0.232
4,48,7,61.3,138.3,8.4,5.2,19.2,0.2,30.7,85.9,3.0,0.264
14,3,29,16.8,72.8,0.4,80.8,161.1,9.7,6.4,25.2,0.4,0.196
0,4,5,0.0,0.0,0.0,19.2,47.8,2.0,7.7,20.2,0.4,0.041
8,6,38,31.4,114.9,2.9,47.4,131.1,3.3,5.4,31.9,0.4,0.227
43,11,8,6.2,33.7,0.3,28.7,70.8,2.7,34.4,112.8,2.6,0.273
10,31,4,20.3,56.2,1.4,6.8,30.4,0.2,46.7,94.2,7.8,0.193
24,29,2,10.4,30.3,0.3,9.2,32.4,0.3,104.2,196.6,77.8,0.237
0,6,47,0.0,0.0,0.0,44.0,97.2,7.8,3.9,15.9,0.4,0.229
24,6,24,11.0,37.4,0.3,49.2,145.1,7.3,10.1,32.9,0.6,0.232
29,5,27,9.9,31.8,0.3,59.8,164.0,11.5,10.3,32.9,0.4,0.274
2,19,24,101.9,214.6,45.0,12.5,30.8,0.7,7.7,23.4,0.4,0.193
10,10,43,28.8,133.3,1.2,32.7,97.2,8.1,5.7,30.8,0.4,0.273
0,32,20,0.0,0.0,0.0,7.8,30.8,0.3,10.1,28.9,0.6,0.222
1,15,44,199.4,377.8,268.6,20.0,52.8,4.0,5.2,21.9,0.4,0.267
39,20,0,6.4,23.3,0.3,15.0,48.8,0.7,0.0,0.0,0.0,0.263
10,14,11,17.8,51.1,0.6,13.8,41.8,1.0,14.3,47.6,0.6,0.143
27,30,0,9.2,28.4,0.3,9.2,29.7,0.3,0.0,0.0,0.0,0.252
3,19,31,82.6,173.5,31.3,15.0,41.9,0.8,6.9,26.5,0.4,0.23
42,9,0,4.7,19.3,0.3,30.0,89.2,3.2,0.0,0.0,0.0,0.222
13,6,27,18.4,67.8,0.9,40.7,117.0,4.0,7.1,25.0,0.4,0.198
16,44,3,17.2,46.1,1.8,6.4,25.8,0.3,79.0,170.0,13.0,0.277
19,22,10,12.8,41.7,0.3,12.0,33.6,0.8,23.7,57.8,4.5,0.225
23,13,9,9.2,33.9,0.3,18.5,82.8,0.8,22.9,72.8,1.9,0.192
9,36,16,32.4,68.6,1.9,8.1,43.2,0.3,16.3,47.0,1.0,0.266
28,2,4,5.0,20.1,0.3,94.9,149.7,72.7,39.2,121.2,6.9,0.142
10,15,36,29.0,97.6,2.2,21.3,63.8,1.3,7.1,29.0,0.4,0.28
5,23,0,24.3,43.3,2.1,5.2,17.0,0.3,0.0,0.0,0.0,0.115
8,41,4,29.1,96.5,3.2,5.5,21.2,0.2,48.8,136.4,6.4,0.231
9,30,17,30.4,80.7,2.0,9.0,33.6,0.4,15.0,61.8,1.2,0.25
14,13,17,16.0,51.3,0.6,18.3,91.8,1.1,11.6,31.1,0.4,0.191
3,3,26,56.2,99.0,26.3,63.5,132.9,18.1,4.5,17.8,0.4,0.131
11,12,23,21.6,70.9,0.4,21.2,85.2,1.4,8.7,30.1,0.4,0.194
9,3,37,26.5,117.0,1.0,84.8,152.6,31.8,5.0,27.8,0.4,0.215
36,23,0,6.9,25.2,0.3,12.9,36.3,0.6,0.0,0.0,0.0,0.263
27,16,10,9.1,38.5,0.3,17.8,57.0,0.6,23.9,104.8,1.1,0.23
30,23,5,8.8,36.6,0.3,12.9,37.3,0.8,51.2,123.6,13.0,0.258
1,5,2,48.1,60.0,42.1,14.1,33.9,1.1,21.5,50.6,2.1,0.069
15,16,27,19.6,76.2,1.1,19.4,88.0,1.1,9.3,34.4,0.4,0.257
10,17,28,27.2,102.5,1.0,17.2,85.1,2.2,8.3,32.1,0.4,0.237
41,10,12,7.1,36.5,0.3,32.2,116.8,2.2,23.5,103.4,1.4,0.274
26,1,37,11.5,46.3,0.3,195.3,392.4,328.7,7.4,21.0,0.1,0.296
9,23,22,28.8,106.5,3.1,12.0,38.1,0.5,11.0,36.2,0.5,0.235
7,5,25,27.2,97.4,3.0,43.6,115.0,8.6,5.9,23.2,0.4,0.153
4,28,24,62.1,156.5,5.7,10.0,34.8,0.4,9.7,35.6,0.5,0.247
28,9,2,5.8,23.7,0.3,24.4,80.4,1.8,88.7,199.5,31.0,0.181
27,0,34,10.8,38.5,0.7,0.0,0.0,0.0,7.7,21.5,0.1,0.269
9,10,28,27.2,91.8,4.1,26.1,73.7,3.8,6.9,33.9,0.4,0.201
3,2,16,38.9,56.2,15.4,71.1,112.8,51.3,5.1,16.9,0.4,0.079
24,16,4,8.2,27.5,0.3,14.8,41.8,0.8,47.9,115.4,3.8,0.194
26,4,33,11.5,51.0,0.4,72.7,227.9,10.4,8.3,25.9,0.4,0.274
1,0,22,115.9,152.0,120.8,0.0,0.0,0.0,3.5,14.1,0.4,0.089
21,20,18,14.1,37.4,0.8,15.9,71.5,0.5,15.3,40.2,0.6,0.259
16,21,11,14.5,45.1,0.3,12.0,37.9,0.8,20.2,59.0,1.4,0.212
7,4,34,33.3,94.9,2.9,61.8,153.4,10.4,4.9,20.5,0.4,0.192
47,15,1,5.5,27.8,0.3,20.6,69.3,0.9,185.7,347.1,268.4,0.275
17,14,6,10.3,42.2,0.4,14.5,40.8,1.0,28.3,66.9,0.6,0.154
30,16,0,6.5,22.3,0.3,15.3,51.3,1.0,0.0,0.0,0.0,0.196
7,22,0,18.0,38.7,2.2,6.0,22.5,0.2,0.0,0.0,0.0,0.121
9,24,27,34.0,121.5,3.1,12.9,48.4,0.6,9.4,30.9,0.4,0.261
32,13,0,5.8,22.7,0.3,18.8,51.8,1.3,0.0,0.0,0.0,0.194
27,22,2,8.3,31.1,0.4,12.2,32.7,0.2,98.6,225.9,39.0,0.229
9,47,3,27.7,75.2,0.6,5.3,19.0,0.2,72.4,155.0,19.8,0.258
4,40,11,61.5,149.5,15.2,6.0,23.3,0.2,20.0,55.1,2.8,0.238
9,46,4,27.1,96.4,1.1,5.4,20.6,0.2,55.3,109.2,10.4,0.258
9,30,1,20.0,60.7,3.3,5.9,20.1,0.3,146.1,220.0,158.4,0.171
8,2,39,29.6,135.7,5.7,122.2,197.5,99.1,4.5,21.4,0.4,0.216
25,30,9,12.1,47.7,0.4,11.2,35.5,0.8,32.4,84.1,3.5,0.284
22,8,5,7.0,29.7,0.3,25.5,89.4,1.2,33.9,90.2,1.0,0.145
18,0,32,13.5,59.2,0.4,0.0,0.0,0.0,6.6,26.6,0.4,0.226
13,17,31,22.6,79.8,2.9,19.4,60.1,3.5,8.5,31.9,0.4,0.272
5,17,5,25.9,90.5,1.7,8.1,23.8,0.4,23.6,53.2,2.9,0.105
37,6,2,4.8,22.2,0.3,41.1,126.1,2.2,91.7,208.1,34.5,0.192
14,9,18,14.2,83.7,0.3,26.7,112.2,0.9,10.4,35.4,0.4,0.177
5,13,32,48.6,123.3,8.4,20.7,78.4,1.0,6.2,23.9,0.4,0.224
7,5,18,22.6,56.6,1.1,36.4,97.0,7.2,6.9,21.1,0.4,0.137
11,17,22,22.4,73.6,0.7,15.7,50.5,0.8,10.0,33.9,0.4,0.225
4,5,24,43.6,91.6,3.1,39.8,103.4,8.8,5.3,19.9,0.4,0.14
4,15,40,66.0,233.2,2.6,20.0,58.5,1.9,5.6,23.1,0.4,0.258
7,35,10,35.3,77.8,10.3,6.8,24.8,0.2,21.7,65.9,1.6,0.227
2,7,26,84.6,176.5,31.0,30.2,86.2,2.1,5.0,21.1,0.4,0.146
6,3,4,11.0,38.2,0.5,31.4,63.2,5.8,15.2,46.8,0.6,0.062
11,5,37,24.0,106.1,1.5,57.2,118.3,13.0,5.8,24.8,0.4,0.23
4,26,24,61.9,138.1,5.8,10.4,28.7,0.5,9.4,29.1,0.4,0.238
1,46,7,165.2,274.5,149.1,4.8,20.5,0.3,27.2,67.6,1.8,0.237
35,0,10,5.4,21.0,0.3,0.0,0.0,0.0,20.3,88.5,0.8,0.197
15,3,38,18.9,90.3,1.0,96.8,172.7,29.3,5.9,31.5,0.4,0.251
16,21,14,15.6,43.0,0.4,12.7,45.5,0.9,16.1,62.9,0.5,0.222
7,21,9,25.4,63.0,4.0,8.8,27.3,0.3,18.3,53.0,1.1,0.153
24,15,15,10.9,34.1,0.4,19.4,57.7,1.2,16.1,67.8,0.5,0.241
18,13,9,10.6,43.3,0.3,17.5,56.3,0.7,20.6,51.4,2.5,0.171
22,13,9,9.6,34.5,0.3,18.7,51.8,1.0,22.4,52.6,0.4,0.187
20,32,10,14.5,55.5,1.0,9.5,36.1,0.3,27.7,94.4,4.8,0.273
34,3,21,7.7,27.8,0.3,95.8,191.9,27.8,12.7,44.6,0.1,0.259
9,8,8,14.0,40.1,0.5,19.1,52.4,1.2,14.2,38.6,0.4,0.099
9,18,28,29.3,119.4,1.4,16.3,54.4,0.8,8.4,28.1,0.4,0.24
9,12,1,11.2,26.9,0.8,10.0,37.8,0.4,94.4,120.6,101.8,0.084
5,22,22,48.6,107.1,2.6,11.7,30.2,0.4,9.3,35.9,0.4,0.218
11,2,32,21.1,72.0,1.0,117.6,165.2,98.0,5.5,21.2,0.4,0.189
8,26,11,27.0,60.2,2.5,8.4,24.8,0.3,18.2,62.0,0.4,0.191
11,25,25,28.0,104.9,0.6,12.5,34.2,0.5,10.4,40.5,0.4,0.265
20,2,31,13.0,55.8,0.3,135.1,223.8,113.2,7.1,29.1,0.4,0.231
22,1,8,6.3,25.7,0.3,158.8,233.3,203.8,18.5,43.6,1.5,0.126
22,2,28,11.6,40.6,0.6,131.9,240.2,94.9,7.9,28.0,0.1,0.226
7,2,34,31.2,105.3,3.5,116.4,175.8,93.7,4.8,18.9,0.4,0.183
20,9,19,12.0,42.2,0.3,29.3,101.4,3.1,11.7,39.8,0.4,0.209
13,12,28,20.6,70.1,0.8,24.3,70.4,2.2,8.0,33.0,0.4,0.233
41,5,13,6.1,31.6,0.3,58.8,138.4,9.2,20.9,65.8,0.4,0.257
24,5,13,8.3,29.0,0.3,49.2,124.7,7.4,14.8,52.9,0.4,0.179
2,8,48,125.8,294.6,52.1,38.9,109.5,5.7,4.3,20.5,0.0,0.255
4,18,20,51.1,126.4,1.9,12.6,35.0,1.0,8.8,30.2,0.4,0.18
19,2,17,9.8,28.6,0.3,108.6,154.8,95.5,10.1,26.6,0.5,0.16
9,1,44,27.6,165.5,1.0,190.4,361.6,281.8,4.5,22.9,0.4,0.235
0,24,2,0.0,0.0,0.0,4.4,15.0,0.3,41.8,67.6,24.9,0.102
43,13,7,6.4,32.9,0.3,23.7,132.4,1.3,39.5,112.9,8.4,0.275
25,18,14,11.1,38.5,0.3,16.7,86.0,1.1,18.6,81.6,0.8,0.25
0,35,21,0.0,0.0,0.0,7.6,27.6,0.4,10.7,27.8,0.6,0.257
14,32,12,19.7,64.4,0.8,8.7,27.6,0.3,20.8,57.6,0.6,0.26
1,21,21,170.8,264.4,195.8,10.7,32.0,0.7,8.4,29.0,0.4,0.228
11,10,21,19.1,59.2,0.5,24.1,82.3,1.2,8.9,32.8,0.4,0.177
14,4,8,8.9,40.7,0.4,40.5,97.5,4.4,14.9,48.6,0.6,0.105
38,8,17,7.6,34.4,0.3,39.6,125.8,6.8,16.7,61.4,0.8,0.276
32,2,30,9.6,28.0,0.7,138.5,265.9,113.2,9.1,41.5,0.0,0.287
5,21,17,42.1,99.4,7.1,10.7,31.7,0.4,10.8,46.4,0.5,0.186
6,2,14,19.9,51.7,3.5,71.1,120.5,41.7,6.5,22.5,0.4,0.083
3,16,6,40.7,80.4,5.4,8.0,22.9,0.3,17.8,44.1,1.2,0.097
26,22,1,8.2,22.8,0.3,11.6,34.2,1.1,166.7,268.0,219.2,0.219
6,7,11,20.6,73.9,0.8,21.5,68.3,3.4,9.3,32.9,0.4,0.09
26,21,2,8.3,26.0,0.3,12.0,33.5,0.5,102.6,197.1,58.6,0.216
8,28,28,37.0,139.1,7.6,11.8,36.9,0.4,9.4,39.2,0.4,0.288
5,43,9,49.2,106.4,12.6,5.7,21.9,0.3,25.0,59.2,1.5,0.25
5,10,43,53.2,216.2,9.6,30.8,85.8,4.8,5.1,21.9,0.4,0.256
17,3,5,6.6,23.3,0.3,52.7,104.7,11.1,24.3,42.2,6.4,0.096
14,3,37,19.6,96.8,1.9,97.0,166.5,30.4,5.8,25.0,0.4,0.24
3,2,3,17.4,46.9,1.8,39.5,74.2,8.2,14.7,39.4,1.0,0.019
3,26,29,89.4,179.6,31.7,11.4,32.6,0.6,8.4,33.5,0.4,0.263
47,7,2,4.7,22.3,0.3,40.4,127.2,5.2,116.5,252.9,54.5,0.247
14,13,5,10.8,33.2,0.3,13.8,31.5,0.5,29.7,78.5,1.6,0.135
17,9,27,15.6,54.1,1.0,32.8,111.8,4.4,8.7,31.9,0.4,0.23
8,24,16,29.4,77.2,3.3,10.3,31.7,0.3,13.1,36.8,0.5,0.213
19,7,33,15.5,52.1,0.6,43.6,124.8,5.3,7.7,33.4,0.4,0.261
25,16,22,12.1,44.3,0.3,21.0,121.2,2.0,13.3,35.1,0.4,0.278
42,13,7,6.3,28.9,0.3,23.6,88.8,2.9,39.5,115.1,3.8,0.281
21,11,15,10.8,38.1,0.3,23.3,75.0,1.2,14.9,47.1,1.0,0.201
2,24,31,122.7,231.2,80.0,12.2,35.8,0.7,7.2,30.1,0.4,0.252
13,12,35,22.5,96.7,0.8,26.6,91.0,6.3,7.2,27.4,0.4,0.262
3,16,20,64.3,134.0,23.4,13.3,32.4,0.6,8.1,23.6,0.4,0.172
22,3,36,13.3,63.7,0.3,92.1,240.9,18.8,7.0,23.8,0.4,0.273
4,7,4,18.8,48.2,2.1,13.4,39.9,1.2,16.2,38.2,1.6,0.057
3,30,27,87.8,221.7,34.0,10.1,30.8,0.3,9.1,29.9,0.5,0.263
3,26,35,86.9,263.9,21.2,12.7,30.8,0.7,7.4,26.9,0.4,0.288
0,2,35,0.0,0.0,0.0,102.1,150.8,74.2,3.5,15.4,0.4,0.151
19,42,3,15.2,49.6,0.5,6.9,27.1,0.3,86.4,144.8,36.6,0.286
2,0,12,40.9,57.4,28.5,0.0,0.0,0.0,4.3,13.0,0.4,0.05
30,1,26,8.9,28.3,0.3,196.9,367.8,297.2,9.6,38.6,0.4,0.253
6,31,13,39.1,112.4,5.2,7.6,28.2,0.2,16.5,58.5,0.8,0.217
8,37,19,37.3,92.8,10.2,8.4,34.9,0.2,14.3,49.6,0.5,0.288
9,11,28,27.3,93.9,0.8,23.4,116.2,1.3,7.1,28.6,0.4,0.211
33,18,1,6.6,22.4,0.3,15.3,35.7,1.8,177.4,311.4,208.1,0.226
6,6,42,43.5,170.3,3.4,48.6,131.1,9.2,4.8,26.6,0.4,0.237
7,40,2,29.2,68.8,3.8,5.1,19.8,0.3,87.8,138.9,44.1,0.213
